user_id,total_tasks,rushed_rate,exact_match_rate,trivial_edit_rate,rushed_cheat_rate,status
71484651,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71483826,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71539820,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71548573,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71548601,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71549164,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71549183,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71542787,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71546298,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71546362,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71543778,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71824061,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71826336,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71822790,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71823618,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71823397,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71830732,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72034756,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72032293,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72039042,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72036636,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72026990,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72760307,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72752378,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72752436,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72750651,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72750671,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72750701,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72757028,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72753666,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72184522,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72269935,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
74672993,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73053937,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73054047,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73177636,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73181704,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73185000,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73199420,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73199479,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73180106,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73178110,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73178146,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73178173,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73179539,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73192452,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73192531,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73177023,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73202795,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73185889,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73185928,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73193891,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73397162,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73397218,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73418425,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73402372,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73402408,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73396345,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73396110,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73393677,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73410455,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73401208,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73413916,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73393719,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73628857,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73624882,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73624901,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73621524,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73633373,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73838146,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73863719,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73855761,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73840715,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73855140,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73849230,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73845682,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73862366,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73862397,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73858380,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73855410,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73843582,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73853118,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73853077,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73840996,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73862016,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73846141,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73846063,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73837652,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73862480,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72280806,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72341413,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71658187,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72464475,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72466259,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71275692,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71275509,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71275545,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72026342,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72026381,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71278879,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71278901,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71273612,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71273631,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71273640,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71273693,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71279996,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71276872,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72094608,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72094669,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72355343,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71205523,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71357509,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71356592,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71349646,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71423315,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71423343,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72959031,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71419553,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71421890,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71421912,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71419809,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71417641,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71410603,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
73016317,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71484553,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71481797,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71481844,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71484036,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71477960,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71478030,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71599735,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71597055,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71602626,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71602658,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71603608,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
73171045,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71660918,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71654482,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71656233,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71662822,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71662856,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71663109,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71652506,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71652593,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71652809,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71712685,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71713410,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71715655,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71709258,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71709382,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71713474,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71713893,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71769678,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71771405,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71768855,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71776605,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71824225,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71824810,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71826618,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71822455,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71902434,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71902488,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71893980,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71894014,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71897593,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73595651,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71891431,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71896307,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
73599846,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71960429,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72030100,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72040589,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72038250,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72040683,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72039161,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72033178,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72033201,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72033227,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72033973,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72032186,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72032222,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72032249,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72035333,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72186668,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72186722,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72185959,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72181009,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72184079,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72184105,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72183200,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72187705,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72185059,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72185094,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72184950,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72184998,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72181465,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72181500,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72179647,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72179677,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72179319,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72179349,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
73994772,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72277660,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72268413,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71895290,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72277149,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72272986,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72272832,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72272873,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72265646,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72265683,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72266885,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72265278,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72265306,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72265327,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72265348,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
74070378,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72372633,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72955820,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72944998,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
72945847,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72951882,1,1.0,0.0,1.0,1.0,FLAG_FOR_AUDIT
71110363,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71110444,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71110543,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71131840,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71132744,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71181388,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71181468,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71810472,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71810481,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71903101,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71970058,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72016314,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72064308,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72064345,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72093631,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72093667,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72242624,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72242674,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71350784,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71350814,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72830251,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72830358,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73055299,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73127272,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71896833,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71896870,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71896909,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71891277,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71894497,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71895965,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73618435,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
73826438,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72276007,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72266195,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
74358698,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72662015,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71040673,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71041831,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71048660,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71048682,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71602998,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71608399,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71608440,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71597713,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71597505,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71654864,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71657537,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71654063,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71654145,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71652528,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72109153,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72102990,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72103984,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72181050,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72183257,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72183295,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72183323,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72662322,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72662354,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72664066,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72665547,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72668569,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72749452,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72763069,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72752154,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72756552,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72466676,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72470047,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72463598,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72761010,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72761083,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72852434,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72852484,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72848268,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72846249,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72846287,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72846335,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72854634,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72952409,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72948357,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72946280,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71201446,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71199604,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71199606,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71199642,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71821655,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71603303,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71349787,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71128050,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71128528,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71606071,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72365337,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72360693,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72364319,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72472149,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72471127,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72470755,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72470081,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72467444,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
72464273,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71134613,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71126397,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71126258,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71126334,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
71357517,1,1.0,1.0,0.0,1.0,FLAG_FOR_AUDIT
